ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,"Account type
""Identified
Anonymous
Media""",Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Tweet Type (2),Tweet Type (3),Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Tweet ID,
00-155,03/28/23 14:12:00,https://twitter.com/ernkrv/status/1506130953130835969,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@ernkrv,Eren Karev,Just go with the flow.,Anonymous,03/16,75,40,,"@BelloMaricelle @yanitokz Anong tingin mo Neri Colmenares. Last election ba binoto mo siya? Isa yan sa mga anti-govt. NPA yan. Mixed ang line-up ko. Yung otso diretso nila, ni isa walang nanalo last election. Ayaw niya lang madikit sa color yellow, kaya naging pink. Nyay!",,Reply,Text,,03/22/22 12:49,00-155.png,Transactional,0,0,0,0,,,,No location was given.,1506130953130835969,ernkrv
00-156,03/28/23 14:12:00,https://twitter.com/Catheri79113621/status/1506157550152335362,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@Catheri79113621,Catherine_R,,Anonymous,05/18,6,0,,"@Nyoxz2 Si leni may pinkachu, Si neri may npa ikaw may magdalo naman, wag na iyak trililing.",,Reply,Text,,03/22/22 14:35,00-156.png,Emotional,1,0,0,0,,,,No location was given. No Bio was given.,1506157550152335362,Catheri79113621
00-157,03/28/23 14:12:00,https://twitter.com/lovesweet361/status/1506196762738200579,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@lovesweet361,Lovesweet,,Anonymous,07/12,81,1,,@143redangel At kami magsasakripisyo. Kaya pala dahil pamangkin ni colmenares na npa din.,,Reply,Text,,03/22/22 17:11,00-157.png,Emotional,0,0,0,0,,,,No location was given. No Bio was given.,1506196762738200579,lovesweet361
00-158,03/28/23 14:12:00,https://twitter.com/26Iamjc/status/1506202265803112450,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@26Iamjc,iamJc 26,take the lead,Anonymous,04/03,7,0,,"@ellacolmenares @ColmenaresPH Mabuhay ang NPA nag aaway ung mga kakampink..ðŸ˜‚ðŸ˜‚
 Neri pro npa vs trillanes ex sundalo..ðŸ˜‚ðŸ˜‚",,Reply,Text,,03/22/22 17:32,00-158.png,Emotional,0,0,0,0,,,,No location was given.,1506202265803112450,26Iamjc
00-159,03/28/23 14:12:00,https://twitter.com/26Iamjc/status/1506203036359700483,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@26Iamjc,iamJc 26,take the lead,Anonymous,04/03,7,0,,@TrillanesSonny Neri pro NPA vs trillanes the ex sundalo..nag aaway mga kakampinks..ðŸ¿ðŸ¿,,Reply,Text,,03/22/22 17:36,00-159.png,Transactional,0,0,0,0,,,,No location was given.,1506203036359700483,26Iamjc
00-160,03/28/23 14:12:00,https://twitter.com/IJeikiu/status/1506421647321882626,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp neri,@IJeikiu,Jeikiu Quezon,i love music,Identified,03/16,21,4,,@MackinleyZamora Neri is on the side of the CPP everyone knows that...,,Reply,Text,,03/23/22 08:04,00-160.png,Rational,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2],No location was given.,1506421647321882626,IJeikiu
00-161,03/28/23 14:12:00,https://twitter.com/Javen99371004/status/1506600057415487490,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Javen99371004,Javen,Mr. BLUE,Anonymous,11/17,803,50,,@mharvzolivarez @lenirobredo @aikarobredo @jpgrobredo Maging leftist ka na lang kasi kasama si colmenares na isang cadre ng NPA..kung hindi mo pa alam ang ginagawa ng mga NPA mag research ka..ang daming human rights violation sa aming bayan..gusto lang ni angel locsin na bumalik ulit ang ABS CBN yun lang PERIOD.DENY NPA,,Reply,Text,,03/23/22 19:53,00-161.png,Transactional,0,0,0,0,,,,No location was given.,1506600057415487490,Javen99371004
00-162,03/28/23 14:12:00,https://twitter.com/gaHAsa5/status/1506763581986988034,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@gaHAsa5,LOW I.Q,,Anonymous,01/31,39,20,,@jp20211985 @MaggieLagura @ChairAndyBau @ABSCBNNews @makilingmiracle @MannyPacquiao @lenirobredo @sherieanntorres Everytime lacson run 4 pres.. i voted him..but this time i go BBM to redeem their family name and make sure PUPPET LENLEN dont win.. i dont want another cory at the palace.. a goverment run by their adviser and leaning to NPA.. colmenares on senate slot and activist on her rally https://t.co/1JucmwSk2P,,Reply,Text,,03/24/22 06:43,00-162.png,Transactional,0,0,0,0,,,,No location was given. No Bio was given.,1506763581986988034,gaHAsa5
00-163,03/28/23 14:12:00,https://twitter.com/AkoLangTotoo/status/1506840986647154696,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@AkoLangTotoo,AkoLangTo âœŒï¸ðŸ‘ŠBBMSARA2022 â¤ï¸ðŸ’šðŸ‡µðŸ‡­,,Anonymous,01/17,41,47,,@Ann128607 @JustMe80041125 @akoeto0078 @alexander08_KDD Hindi nga nadanas ng lolo at lola ko ung hirap at sinasabi nilang torture eh. Ung mga pasaway tulad ni Colmenares na isang NPA ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,,Reply,Text,,03/24/22 11:51,00-163.png,Rational,0,0,0,0,,,,No location was given. No Bio was given.,1506840986647154696,AkoLangTotoo
00-164,03/28/23 14:12:00,https://twitter.com/LelangmoVlogger/status/1506875816549834756,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@LelangmoVlogger,Winnie Corpuz,,Identified,11/19,430,256,,@Iamqwertyuiopa1 @ColmenaresPH NPA Ang Mga iyan bakit ninyo iboboto do colmenares... haha ðŸ¤£,,Reply,Text,,03/24/22 14:09,00-164.png,Rational,0,0,0,0,,,,No location was given. No Bio was given.,1506875816549834756,LelangmoVlogger
00-165,03/28/23 14:12:00,https://twitter.com/emonsilay/status/1507264228474114054,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@emonsilay,emon en silay,"Generous to a fault,
 I din't switch to professional tweets,
 I din't pay a Twitter fee to upgrade,
 I don't have followers,
 but I can write & read & make sense.",Anonymous,11/25,48,13,"Perth, Western Australia","Neri Colmenares had tried 3x to impeach PNoy. Do you think he will not impeach Pres. Leni? Colmenares is a true blue L E F T , like NPA thinker. But he did not tried to impeach Digong because he thought Digong can be Left like him? Research more.",,Text,,,03/25/22 15:52,00-165.png,Rational,0,0,0,0,,,, ,1507264228474114054,emonsilay
00-166,03/28/23 14:12:00,https://twitter.com/Naes015/status/1507487848760582144,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@Naes015,Sojournnorway.Philippines ðŸ‡µðŸ‡­ðŸ’ž ðŸ‡³ðŸ‡´,ðŸ˜Š,Anonymous,09/26,590,387,Norway,"@Rayo_delaVerdad @PinoyTayo01 @PhilstarNews Makabayan endorses InamongLeni- Kiki, and Colmenares joins their Senate slate ðŸ¤£ðŸ˜‚CPP NPA NDF, communist. Red tagging na ba ko?",,Reply,Text,,03/26/22 06:41,00-166.png,Emotional,0,1,0,0,,,, ,1507487848760582144,Naes015
00-167,03/28/23 14:12:00,https://twitter.com/yluj0708/status/1507567806933479424,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@yluj0708,yluj0708,,Anonymous,01/08,34,1,,@brymac9168 gaga lahi kayo ng mga kumunista lalo na uncle mong si colmenares na isang npaðŸ˜¡ðŸ˜¡ðŸ˜¡,,Reply,Text,,03/26/22 11:59,00-167.png,Emotional,0,0,0,0,,,,No location was given. No Bio was given.,1507567806933479424,yluj0708
00-168,03/28/23 14:12:00,https://twitter.com/SyotiRN/status/1507759120098951169,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@SyotiRN,ç½—æ©Â·è¥¿,"The most important thing is to enjoy your LIFE. To be HAPPY , itâ€™s all that matters! #RN #Entrepreneur",Anonymous,02/11,227,167,,"@brymac9168 Angel locsin wagas magsalita na kilatisin haha ang boba mo at hipokrita, eh yang iboboto mong si lugaw, uncle mong si colmenares at tropa mong makabayan block mga Cpp-npa-ndf! Halerrrr anong tawag sayo???? ðŸ™„ðŸ™„ðŸ™„",,Reply,Text,,03/27/22 00:39,00-168.png,Emotional,1,0,0,0,,,,No location was given.,1507759120098951169,SyotiRN
00-169,03/28/23 14:12:00,https://twitter.com/AkoLangTotoo/status/1508084667794132992,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@AkoLangTotoo,AkoLangTo âœŒï¸ðŸ‘ŠBBMSARA2022 â¤ï¸ðŸ’šðŸ‡µðŸ‡­,,Anonymous,01/17,41,47,,@ColmenaresPH Mop sayo bandila samin. No to NPA NERI ðŸ˜œ,,Reply,Text,,03/27/22 22:12,00-169.png,Transactional,0,0,0,0,,,,No location was given. No Bio was given.,1508084667794132992,AkoLangTotoo
00-170,03/28/23 14:12:00,https://twitter.com/ibet_vg/status/1509092710019649537,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@ibet_vg,Ibet Gatmaitan,,Anonymous,03/04,52,21,,"Naliligo ng lava ni Neri Colmenares, ang sindikato aktibista ng CPP-NPA-NDF. https://t.co/aANLjbpPJP",,Text,Image,,03/30/22 16:58,00-170.png,Emotional,0,1,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2],No location was given. No Bio was given.,1509092710019649537,ibet_vg
00-171,03/28/23 14:12:00,https://twitter.com/jandezra/status/1509103677432373253,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp neri,@jandezra,"No woman, no cry ðŸ¥",Peace â˜®ï¸ Lover,Anonymous,01/15,762,678,Republic of the Philippines,@FkekzKeng Who is Angel? Aktibista ba sya? Di ba tyuhin nya si Neri yung front ng CPP-NDF-NPA? Tapos yung sister nya yung nahuli sa Quezon province? Tama ba? Yan ba ang angel nyo?,,Reply,Text,,03/30/22 17:42,00-171.png,Emotional,1,4,2,0,,,, ,1509103677432373253,jandezra
00-172,03/28/23 14:12:00,https://twitter.com/KevinDeanDivein/status/1509161278693994496,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@KevinDeanDivein,Dean_Devlin,I'm using this account now. There slim to zero chance to recover my old account,Identified,01/20,878,688,,"@Heart1212001072 Good for you.
 Go ahead vote for your candidate.
 
 But it does not change the fact that your memapenk is endorsing CPP-NDF-NPA cadres like Neri Colmenares and Elmer Labog.
 She is also endorsing CPP-NDF-NPA partylist groups such as Kabataan, ACT, BayanMuna, Anakpawis, &amp; Gabriela.",,Reply,Text,,03/30/22 21:31,00-172.png,Rational,0,0,0,0,,,,No location was given.,1509161278693994496,KevinDeanDivein
00-173,03/28/23 14:12:00,https://twitter.com/HealthyEuvic/status/1509686613114196002,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@HealthyEuvic,Heihachi,,Anonymous,10/21,2946,766,,"@Paps_Caloy Kalaban! Kaya nga po NPA for Leni. supported sya ng Bayan Muna, Anak Pawis etc. Kasama pa si Neri Colmenares na member ng NPA.",,Reply,Text,,04/01/22 08:18,00-173.png,Rational,0,0,0,0,,,,No location was given. No Bio was given.,1509686613114196002,HealthyEuvic
00-174,03/28/23 14:12:00,https://twitter.com/snoweebaby/status/1509697232630550533,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@snoweebaby,KM Dell (char_cutie4),#SUPERFAMILY #ENDITALL @jayecane,Anonymous,03/02,366,98,Kingdom of Everything.,@Lexi4526162006 @roseap20 @marortoll Excuse me?!? Check your backyard first.. Baka ubg madumb bya ang nag supporter ng NPA. Check nga ung mga senator nya.. Colmenares Hello?!? Rings a bell to you?!,,Reply,Text,,04/01/22 09:00,00-174.png,Emotional,2,2,0,0,,,, ,1509697232630550533,snoweebaby
00-175,03/28/23 14:12:00,https://twitter.com/Michael550265/status/1509741185010573313,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Michael550265,Michael,This is the way,Anonymous,05/06,101,252,,@dzrhnews @ColmenaresPH Gumawa na naman ng kwento ang NPA na si Colmenares,,Reply,Text,,04/01/22 11:55,00-175.png,Emotional,0,0,0,0,,,,No location was given.,1509741185010573313,Michael550265
00-176,03/28/23 14:12:00,https://twitter.com/yr2038problem/status/1509968830658801664,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@yr2038problem,year2038problem,"Ang PINKon, TALO. ðŸ¥´ðŸ¤£âœŒðŸ»",Anonymous,07/13,1,1,,@ggsg18 @ChelDiokno NO TO COLMENARES. NO TO NPA. https://t.co/5Q2bAZme8P,,Reply,Text,,04/02/22 02:59,00-176.png,Transactional,1,1,0,0,,,,No location was given.,1509968830658801664,yr2038problem
00-177,03/28/23 14:12:00,https://twitter.com/67amiable/status/1510304848062812165,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@67amiable,Ahyin,,Anonymous,12/03,61,43,"National Capital Region, Repub",Never to Neri Colmenares isa syang npa terorista.,,Text,,,04/03/22 01:15,00-177.png,Rational,1,0,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2],No Bio was given.,1510304848062812165,67amiable
00-178,03/28/23 14:12:00,https://twitter.com/KevinDeanDivein/status/1510799479150374918,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@KevinDeanDivein,Dean_Devlin,I'm using this account now. There slim to zero chance to recover my old account,Identified,01/20,878,688,,"Ka Leody is a CPP-NDF-NPA fielded candidate with senatoriables Neri Colmenares and Elmer Labog.
 He is against the continuity of NTF-ELCAC and support the armed struggle of the communist terrorist.",,Reply,,,04/04/22 10:00,00-178.png,Transactional,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the NPA [1] [2],No location was given.,1510799479150374918,KevinDeanDivein
00-179,03/28/23 14:12:00,https://twitter.com/baztooz/status/1511867037450403840,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@baztooz,Piece of Evidence,Freelance argument attacker,Anonymous,08/03,146,2,,@Vevenuusss @ColmenaresPH So dinalaw kau ni colmenares na kadre ng NPA so masaya kau?,,Text,Reply,,04/07/22 08:42,00-179.png,Emotional,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2],Fictitious location was given and redacted. ,1511867037450403840,baztooz
00-180,03/28/23 14:12:00,https://twitter.com/mysocmedlyf25/status/1512099056914505729,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@mysocmedlyf25,iamstrong ðŸ˜,,Anonymous,12/09,333,379,,@RethLawrence @sa4ubbm7 @bongbongmarcos @indaysara Haller BAKIT IPAPANALO SI NERI COLMENARES eh allie ng mga CPP NPA yan noh! Wag kami! Di yan mananalo itaga nyo sa...sa...ulo nyo yan! ðŸ˜ðŸ˜ðŸ˜ðŸ˜,,Reply,Text,,04/08/22 00:04,00-180.png,Emotional,0,0,0,0,,,,No location was given. No Bio was given.,1512099056914505729,mysocmedlyf25
00-181,03/28/23 14:12:00,https://twitter.com/Sheena91695537/status/1512209684966838273,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@Sheena91695537,Xena,Think Differently,Anonymous,05/08,151,63,"National Capital Region, Repub","@CaroniaVeerustm @jetloggins @chinoichikawa @lem2373 @theadtan @ColmenaresPH Dont include Digong in this issue, because Digong is a wise person, lenlen on the otherhand is dumb, when she says she supports Colmenares that is an outright support for the NPA or maybe she is too dumb and did not know anything about Colmenares.",,Reply,Text,,04/08/22 07:24,00-181.png,Rational,0,1,0,0,,,, ,1512209684966838273,Sheena91695537
00-182,03/28/23 14:12:00,https://twitter.com/rod_pinochet/status/1512313780104929283,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@rod_pinochet,Rodrigo Suharto Pinochet ðŸ‘Š ðŸ‡µðŸ‡­ ðŸ™‹â€â™‚ï¸,"Proud DDS TROLL â™¥ï¸ðŸ‡µðŸ‡­ ðŸ’šAnti-Dilawan/Anti-CPP-NPA-NDF
 #BBMSARA â¤ï¸ ðŸ‡µðŸ‡­ ðŸ’š
 #YesToAntiTerrorismLaw ðŸ‘Š ðŸ‡µðŸ‡­ðŸ™‹â€â™‚ï¸
 #FreeGenPalparan ðŸ‘Š ðŸ‡µðŸ‡­ ðŸ™‹â€â™‚ï¸",Anonymous,12/20,1174,579,,"@CaroniaVeerustm @Sheena91695537 @jetloggins @chinoichikawa @lem2373 @theadtan @ColmenaresPH Colmenares is either a CPP or NDF member. Sila ang mga nagrerekrut, nang-uuto, at nanggagamit sa mga NPA cadres. Sila ang mga UGAT. Sila ang dapat unang targetin ng militar.",,Text,Reply,,04/08/22 14:17,00-182.png,Emotional,0,1,0,0,,Unproven,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2],No location was given.,1512313780104929283,rod_pinochet
00-183,03/28/23 14:12:00,https://twitter.com/kotawinters/status/1513055771902492675,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@kotawinters,jane abao,"Committed to responsible journalism. Editorial Board Member, SAGE Open",Identified,06/03,1079,12498,,"Kiko Pangilinan is running for VP. The VP is now running for President. And who are campaigning for them? CPP's Neri Colmenares and cohorts from KABAG (Kabataan, Anakpawis, Bayan Muna, ACT, Gabriela) tagged by Jose Ma Sison as CPP's alliance. 
 So who tagged who?
 -Antonio Parlade https://t.co/KtrWdJ84qV",,Text,Image,,04/10/22 15:26,00-183.png,Rational,34,1,16,0,,Fake,"No affiliation between Joma Sison and Neri Colmenares. Source: https://www.tsek.ph/terorista-komunista-at-tuta-raw-ni-joma-sison-sina-neri-colmenares-at-elmer-labog-na-tatakbong-senador-sa-2022-elections/
No 'alliance' between the Leni-Kiko ticket and the CPP-NPA-NDF. Source: https://www.rappler.com/newsbreak/fact-check/robredo-pangilinan-tandem-accepted-happy-endorsement-cpp-npa-ndf/",No location was given.,1513055771902492675,kotawinters
00-184,03/28/23 14:12:00,https://twitter.com/ARJE2025/status/1513591124455473153,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@ARJE2025,@PsychoAJ,"My attitude towards you depends on how you treat me.
 #DDS-BBMsupporter.ðŸ‘ŠâœŒï¸",Anonymous,05/12,113,104,,@SunWild1818 May pa reflect2 kapang nalalaman NPA ka eh kahit satanas tinalo mo sa ka demonyo colmenares ehh umayos ka ha baka d ako makapag pigil di kang itlog mo kukuryentehin ko punyeta ka!ðŸ˜‚,,Reply,Text,,04/12/22 02:53,00-184.png,Emotional,1,0,0,0,,,,No location was given.,1513591124455473153,ARJE2025
00-185,03/28/23 14:12:00,https://twitter.com/MelVillar2/status/1513756554671292419,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa neri,@MelVillar2,Mel V,,Anonymous,01/17,42,93,,@SunWild1818 Lol mo neri col ewan. Mahilig kasi kayo lumabag sa batas kaya bitter kayo sa martial kasi mga violators kayo kakampi ng NPA MGA SALOT SA LIPUNAN,,Text,Reply,,04/12/22 13:51,00-185.png,Emotional,1,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2],No location was given. No Bio was given.,1513756554671292419,MelVillar2
00-186,03/28/23 14:12:00,https://twitter.com/chelzkie36/status/1514055657510432769,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@chelzkie36,Mae..â¤,,Anonymous,05/15,582,188,Republic of the Philippines,"@abeabeshaupsaup @jpg_donut @pauloro94768483 @ibanaginthecity Hahaha Ako pa ba? Of course no need mo na turuan. Pro NPA naman talaga si VP D kba na nood ng news sya mismo ang ng support,sinabi yan mismo ng balik pamahalaan. Colmenares, anakbayan,gabriela mga NPA yan. Sinabi nga ni Lacson my NPA support sa kanya. That's True! Kaya kulelat!ðŸ˜œ",,Reply,Text,,04/13/22 09:39,00-186.png,Emotional,0,1,0,0,,,,No Bio was given.,1514055657510432769,chelzkie36
00-187,03/28/23 14:12:00,https://twitter.com/AbarreraJun/status/1514256114610839562,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@AbarreraJun,Jun Abarrera,"â€œOur life does not get better by chance, it gets better by changeâ€.",Identified,01/25,55,14,"Las Vegas, NV",@ColmenaresPH no to CCP/NPA alam na enudoro si @ColmenaresPH Colmenares,,Reply,Text,,04/13/22 22:56,00-187.png,Emotional,0,0,0,0,,,, ,1514256114610839562,AbarreraJun
00-188,03/28/23 14:12:00,https://twitter.com/HealthyEuvic/status/1514388096485249025,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@HealthyEuvic,Heihachi,,Anonymous,10/21,2946,766,,@soltaule Sino ka naman po para magsabi kung sino ang dapat at di dapat tularan na mga abogado? Kung lawyer ka ikaw ang di dapat tularan! Support mo pa si Neri Colmenares na NPA supporter! ðŸ¤¢ðŸ¤® https://t.co/prlRsiDe9N,,Text,Reply,Image (including GIF),04/14/22 07:40,00-188.png,Emotional,1,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2],No location was given. No Bio was given.,1514388096485249025,HealthyEuvic
00-189,03/28/23 14:12:00,https://twitter.com/desertbum1012/status/1514512983598280707,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@desertbum1012,Douie,"I hate to see this country being shackled by the oligarch, after PRRD's departure.",Anonymous,04/22,23,13,"Duenas, Iloilo - lahing wak2",@ColmenaresPH Wala kang pag asa NPA colmenares.. red tagging ha? wag kang mag tago dyan.. di pwede senator na NPA sa gobyerno.,,Text,Reply,,04/14/22 15:56,00-189.png,Emotional,0,0,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2], ,1514512983598280707,desertbum1012
00-190,03/28/23 14:12:00,https://twitter.com/AbarreraJun/status/1514713466879229954,03,"Morco, Michael Benjamin",REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@AbarreraJun,Jun Abarrera,"â€œOur life does not get better by chance, it gets better by changeâ€.",Anonymous,01/25,55,14,"Las Vegas, NV","@prettybhie_ para anu , @sarahelago kayo ang nasa kanayonan, mga NPA/CPP TANGA KABA?? Utak mong polpol..zero VOTE for Sara elago and Nere Colmenares no to NPA/CPP",,Text,Reply,,04/15/22 05:13,00-190.png,Emotional,0,1,0,0,,Fake,Fabrication of Colmenares' ties to the CPP-NPA-NDF [1] [2], ,1514713466879229954,AbarreraJun
00-191,03/28/23 14:12:00,https://twitter.com/drex1317/status/1514831998862630912,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,npa colmenares,@drex1317,drex,donâ€™t give up....,Anonymous,05/11,71,9,Cagayan De Oro City,"@GerryCacanindin C trillanes npa dn yn kunwari lng yn kaya ng mgdalo ehâ€¦halata nmn snib pwersa n kyo ksama n NPAâ€¦colmenares,anakbayan,zarate lukuhin nu ninuno nuâ€¦!!!",,Reply,Text,,04/15/22 13:04,00-191.png,Emotional,0,1,0,0,,,, ,1514831998862630912,drex1317
00-192,03/28/23 14:12:00,https://twitter.com/KevinDeanDivein/status/1515161683345707010,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@KevinDeanDivein,Dean_Devlin,I'm using this account now. There slim to zero chance to recover my old account,Identified,01/20,878,688,,"mrs robredo is really in alliance with the CPP-NDF-NPA.
 It is evident in the inclusion of Colmenares and Labog in the senatorial line up of mrs robredo.
 Hector is right to campaign against mrs robredo, to rid our nation with these vermin who made us suffer for more than 50 years.",,Text,,,04/16/22 10:54,00-192.png,Rational,0,0,0,0,,,,No location was given.,1515161683345707010,KevinDeanDivein
00-193,03/28/23 14:12:00,https://twitter.com/AbarreraJun/status/1515832416878923784,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@AbarreraJun,Jun Abarrera,"â€œOur life does not get better by chance, it gets better by changeâ€.",Identified,01/25,55,14,"Las Vegas, NV","@ColmenaresPH Enudoro colmenares alam na, wala kang kadaladala talaga.. NO TO NPA /CPp",,Reply,Text,,04/18/22 07:19,00-193.png,Transactional,0,0,0,0,,,, ,1515832416878923784,AbarreraJun
00-194,03/28/23 14:12:00,https://twitter.com/ibet_vg/status/1515867013046235138,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@ibet_vg,Ibet Gatmaitan,,Identified,03/04,52,21,,Naliligo ng lava ng sindikato aktibista CPP-NPA-NDF ni Neri Colmenares. https://t.co/2jXOYiImkT,,Image,,,04/18/22 09:37,00-194.png,Emotional,0,0,0,0,,,,No location was given. No Bio was given.,1515867013046235138,ibet_vg
00-195,03/28/23 14:12:00,https://twitter.com/AbarreraJun/status/1516058197693505538,03,,REDT,Neri Colmenares is affiliated with the CPP-NPA-NDF / is an ex-cadre of the CPP,cpp colmenares,@AbarreraJun,Jun Abarrera,"â€œOur life does not get better by chance, it gets better by changeâ€.",Identified,01/25,55,14,"Las Vegas, NV","nasaan mga NPA/CPP nasan si Joma shame on you!nasaan si satur ocampo.. nasan si colmenares, nasan si zarate https://t.co/aTKui0WrDX",,Image,,,04/18/22 22:16,00-195.png,Emotional,0,0,0,0,,,, ,1516058197693505538,AbarreraJun
